username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
SylviaFab,,Joined in Sep 2009,125,125,59,0,[],0,[]
Qwertyr,"Upton upon Severn, United Kingdom",Joined in Aug 2011,90,77,38,0,[],0,[]
L3895ZPsaraha,"Lugano, Switzerland",Joined in Mar 2015,10,8,0,0,[],0,[]
257arnaudc,"Marseille, France",Joined in May 2016,18,18,3,0,[],0,[]
avinatbezeq,"Tel Aviv, Israel",Joined in Jun 2009,89,37,24,2,[],0,[]
caroltherneau2360,"Rochester, Minnesota",Joined in Apr 2009,5,5,1,0,[],0,[]
Kaysusan,,Joined in Aug 2013,21,15,5,0,[],0,[]
11winniew,"Belmont, California",Joined in Feb 2014,240,71,20,1,[],0,[]
356ilariaa,The Netherlands,Joined in Aug 2012,6,4,0,0,[],0,[]
MichaelA2257,"Antwerp, Belgium",Joined in Dec 2007,15,11,3,1,[],0,[]
redhed13,Orlando,Joined in Jan 2007,25,14,5,0,[],0,[]
sensei62,"Houston, Texas",Joined in Aug 2011,167,73,94,0,[],0,[]
Lindiskar,"Stockholm, Sweden",Joined in May 2017,2,2,0,0,[],0,[]
Reisende935,"Bergen, Norway",Joined in Oct 2010,263,262,129,0,[],0,[]
JuanCarlosBarron,"San Luis Potosi, Mexico",Joined in Jul 2011,42,38,17,0,[],0,[]
Butlerz,"Norwich, United Kingdom",Joined in Oct 2011,85,74,54,0,[],0,[]
NY_LON_Traveller,"New York City, New York",Joined in Jul 2008,41,33,29,0,[],0,[]
O2112WJsebastianc,"London, United Kingdom",Joined in Mar 2017,3,3,1,0,[],0,[]
vixenpearls,"London, United Kingdom",Joined in Mar 2016,64,20,5,0,[],0,[]
DKmum,"Copenhagen, Denmark",Joined in Dec 2007,37,33,18,0,[],0,[]
bb198410,"London, United Kingdom",Joined in Jun 2015,16,14,3,0,[],0,[]
sarahtryde,"Copenhagen, Denmark",Joined in Feb 2008,47,32,11,0,[],0,[]
CasaCarlsen,"Copenhagen, Denmark",Joined in Sep 2008,3,3,1,0,[],0,[]
BSBtraveller,"Melbourne, Australia",Joined in Jan 2011,301,262,205,0,[],0,[]
travelkat68,Melbourne,Joined in Jan 2008,290,183,108,2,[],0,[]
vita8dolce,"Ljubljana, Slovenia",Joined in Feb 2015,12,12,10,0,[],0,[]
cyn200761,"Melbourne, Australia",Joined in Aug 2010,27,25,20,0,[],0,[]
MugeKaya,"Izmir, Turkey",Joined in Sep 2007,23,15,10,0,[],0,[]
Janschwartz,"Vacaville, California",Joined in Dec 2011,62,62,34,0,[],0,[]
514GeorgeK514,"Rotterdam, The Netherlands",Joined in Oct 2007,20,20,8,0,[],0,[]
Stewart1947,"Huddersfield, United Kingdom",Joined in Jul 2012,104,101,78,0,[],0,[]
knightsbridgelvr,"Orange County, California",Joined in Sep 2015,36,31,15,0,[],0,[]
mummakatie,"Dorking, United Kingdom",Joined in Aug 2014,35,20,7,0,[],0,[]
alexanderschober,"Berlin, Germany",Joined in Mar 2014,270,93,30,0,[],0,[]
Elizabeth_Darcy,"York, United Kingdom",Joined in Jul 2007,180,78,119,0,[],0,[]
YipB3,,Joined in Sep 2008,13,8,1,0,[],0,[]
GabiTrips,"Penguin, Australia",Joined in Apr 2013,13,8,8,0,[],0,[]
HenrikL1443,"Kaarina, Finland",Joined in Jul 2015,1,1,0,0,[],0,[]
bergenser2016,"Portland, Oregon",Joined in Jul 2016,22,21,4,0,[],0,[]
Ener60,"Dragoer, Denmark",Joined in Aug 2012,2,2,0,0,[],0,[]
EleonoraDK,"Copenhagen, Denmark",Joined in Jul 2015,27,24,5,0,[],0,[]
charlesazz,"Barcelona, Spain",Joined in Dec 2019,7,7,11,0,[],0,[]
petrosa541,"Limassol City, Cyprus",Joined in Apr 2016,20,4,5,0,[],0,[]
Vacation71770,,Joined in Aug 2008,7,1,0,0,[],0,[]
Air-Miles-Global,"Singapore, Singapore",Joined in Aug 2008,416,66,75,4,"['WolfgangTrips', 'AMHILMED', 'tixg2019', 'cattleyah2020']",0,[]
RonT58,"Voorburg, The Netherlands",Joined in Aug 2007,171,170,136,0,[],0,[]
600violab,"Forte Dei Marmi, Italy",Joined in Jan 2013,57,21,25,0,[],0,[]
TeriF_11,"Seattle, Washington",Joined in Sep 2011,389,386,251,2,[],2,[]
REMReviews,"New York City, New York",Joined in Nov 2016,68,68,60,0,[],0,[]
711LindsayB,"Winston Salem, North Carolina",Joined in Jan 2013,16,10,0,0,[],0,[]
alexc2305,"London, United Kingdom",Joined in May 2014,2,2,0,0,[],0,[]
robtoledo,"Mexico City, Mexico",Joined in Nov 2009,44,37,10,2,[],0,[]
kwaltz56,"Indianapolis, Indiana",Joined in Oct 2015,39,34,22,0,[],0,[]
enjoy_travel83,"Zug, Switzerland",Joined in Sep 2016,1,1,3,0,[],0,[]
antonmagnani,"Lugano, Switzerland",Joined in Apr 2008,15,15,4,0,[],0,[]
Jnamaral,"Lisbon, Portugal",Joined in Dec 2007,64,54,13,0,[],7,[]
NJ-Eric,NJ,Joined in Jul 2006,433,401,621,3,[],0,[]
shreddie1,chichester,Joined in Apr 2006,95,94,65,0,[],0,[]
Charlesmdean,"Bishops Stortford, United Kingdom",Joined in Apr 2014,69,56,30,2,[],1,['uma_puvan_gypsy']
joshj6618,"Panjim, India",Joined in Nov 2006,27,27,13,0,[],0,[]
eutectique,"Brussels, Belgium",Joined in Mar 2008,82,72,72,0,[],0,[]
MatteoC24,,Joined in Nov 2012,7,7,5,0,[],0,[]
EvaB571,"Copenhagen, Denmark",Joined in Aug 2012,56,55,35,2,"['christinah160', 'sebastianmZ5996SM']",0,[]
AnastasisHadji,"Athens, Greece",Joined in Oct 2008,7,6,0,0,[],0,[]
RBAD2006,"Tel Aviv, Israel",Joined in May 2011,83,77,39,0,[],0,[]
rg397,"Edmonton, Canada",Joined in Feb 2015,117,100,35,1,['paris296'],0,[]
LaDolceVita27,"King's Lynn, United Kingdom",Joined in Mar 2011,359,358,340,0,[],0,[]
Sleep17,"Perth, Australia",Joined in Oct 2014,33,33,10,0,[],0,[]
happyfeet54,California,Joined in Mar 2009,83,75,82,0,[],0,[]
ToreS336,"Randaberg Municipality, Norway",Joined in Mar 2013,74,71,20,0,[],0,[]
361teresad,"Salem, Massachusetts",Joined in Nov 2011,104,29,9,0,[],0,[]
EdouardEdouard,"Paris, France",Joined in Aug 2013,21,21,24,0,[],0,[]
Finnishworldtraveler,"Helsinki, Finland",Joined in May 2013,106,85,21,1,[],0,[]
TEREHDEC,LONDON,Joined in Sep 2009,53,29,15,0,[],0,[]
dorteulrikpetersen,"Toelloese, Denmark",Joined in Jul 2016,2,2,0,0,[],0,[]
185corradoc,,Joined in Jan 2020,2,2,1,0,[],0,[]
Snutten71,"Naestved, Denmark",Joined in Oct 2019,1,1,0,0,[],0,[]
Roberta_Tremante00,,Joined in Sep 2019,1,1,0,0,[],0,[]
shamy77,"Urmston, United Kingdom",Joined in Aug 2012,53,25,32,0,[],0,[]
Little_Mermaid_DK,Slagelse,Joined in Apr 2009,7,4,5,0,[],0,[]
GeorgeanaP3,,Joined in Oct 2012,25,9,0,0,[],0,[]
NeilK947,"Nelson, New Zealand",Joined in Jan 2012,39,38,11,0,[],0,[]
kareninaz,"Tucson, Arizona",Joined in Apr 2013,75,75,36,0,[],0,[]
joanbY139VS,,Joined in Jan 2013,2,2,4,0,[],0,[]
hannap253,"Helsinki, Finland",Joined in Feb 2008,14,9,7,0,[],0,[]
gskafle,,Joined in Dec 2018,1,1,1,0,[],0,[]
nicallestree,"Duffield, United Kingdom",Joined in Jun 2015,14,14,4,0,[],0,[]
federicos471,,Joined in Jan 2014,2,2,0,0,[],0,[]
Shanna24,"Borex, Switzerland",Joined in Oct 2008,91,87,36,0,[],0,[]
PVPTraveler,"Los Angeles, California",Joined in May 2016,155,138,46,0,[],0,[]
mjr104,"Harpenden, United Kingdom",Joined in Mar 2014,21,21,23,0,[],0,[]
XZ30,"Utrecht, The Netherlands",Joined in Aug 2012,57,43,16,0,[],0,[]
Fausto-P091,"Madrid, Spain",Joined in Jul 2015,2,2,2,0,[],0,[]
MrSatan79,"London, United Kingdom",Joined in Jan 2008,92,92,47,1,['I5154AUfrancescac'],2,[]
sva1971,"Vantaa, Finland",Joined in Nov 2012,11,11,2,0,[],0,[]
eirink2016,"Oslo, Norway",Joined in Apr 2016,1,1,2,0,[],0,[]
Whinbrook,"Greater London, United Kingdom",Joined in Mar 2005,372,288,326,0,[],0,[]
mshap4,"Novi, Michigan",Joined in Aug 2015,30,30,50,0,[],0,[]
265jkl,"Luleå, Sweden",Joined in Sep 2015,8,8,1,0,[],0,[]
xmichaelxsvensson,"Virum, Denmark",Joined in Jul 2016,1,1,1,0,[],0,[]
linzu79,"Hellerup, Denmark",Joined in Aug 2016,2,2,3,0,[],0,[]
TimK1988,"Dublin, Ireland",Joined in Apr 2012,2,2,1,0,[],0,[]
Boblee0207,"Dublin, Ireland",Joined in Jan 2014,50,30,23,0,[],0,[]
Fl0wer5,,Joined in Mar 2012,10,10,4,0,[],0,[]
Fl0r4,"Milan, Italy",Joined in Dec 2013,3,3,5,0,[],0,[]
TheJagManWatford,"Hemel Hempstead, United Kingdom",Joined in Aug 2009,20,20,26,0,[],0,[]
pako999,"Brusciano, Italy",Joined in Jun 2015,44,34,20,0,[],0,[]
Whidley2011,"Dunsford, United Kingdom",Joined in Mar 2011,81,62,31,0,[],0,[]
219jeffk,"Aurora, Colorado",Joined in Apr 2014,244,175,66,0,[],0,[]
Tryavna,Farnham,Joined in Aug 2007,126,124,60,0,[],0,[]
423matthewa,"Huddersfield, United Kingdom",Joined in Jun 2014,14,10,5,0,[],0,[]
morpu,"Province of Oristano, Italy",Joined in Apr 2016,1,1,1,0,[],0,[]
Q3458SUlaurap,"Mogoro, Italy",Joined in Mar 2016,2,2,4,0,[],0,[]
-R-I-E-Z-Z-0,,Joined in Mar 2015,38,38,14,0,[],0,[]
dirkd986,"Halle, Belgium",Joined in Jul 2014,33,33,18,0,[],0,[]
lu_ca1606,"Pomigliano d'Arco, Italy",Joined in Jul 2011,5,5,3,0,[],0,[]
ezequiel613,Argentina,Joined in Nov 2012,4,4,2,0,[],0,[]
TommyAir,"Copenhagen, Denmark",Joined in Apr 2015,5,5,4,0,[],0,[]
IVE-Melle,"Melle, Belgium",Joined in Jun 2010,179,177,97,1,[],0,[]
dkm1804,"Huddersfield, United Kingdom",Joined in Sep 2011,38,34,21,0,[],0,[]
foodlove35,,Joined in Mar 2015,2,2,2,0,[],0,[]
Arkenbout,"Epse, The Netherlands",Joined in Feb 2010,70,46,38,0,[],0,[]
Gopilla,"Venice, Italy",Joined in May 2010,8,8,2,0,[],0,[]
tomberge,"Stavanger, Norway",Joined in Aug 2011,24,21,7,0,[],0,[]
Luki1980,,Joined in Jan 2013,12,11,14,0,[],0,[]
jmflorencia,denmark,Joined in Dec 2007,1,1,1,0,[],0,[]
NonniQ,"Reykjavik, Iceland",Joined in Sep 2007,29,5,6,1,['GrandTour397669'],1,['GunnarC8']
SusanYork_UK,"York, UK",Joined in Aug 2009,27,27,14,0,[],0,[]
CarstenS940,"Copenhagen, Denmark",Joined in Sep 2012,12,8,3,0,[],0,[]
HaakonTheWinchman,"Drammen, Norway",Joined in Feb 2013,1,1,1,0,[],0,[]
P8238GLmichaelh,"Hong Kong, China",Joined in Nov 2015,86,72,53,1,[],9,"['NatGeo', 'TravelandLeisure', 'CNTraveler', 'Jetsetter', 'TimeOut', 'nationalparktrips', 'FamilyVacationCritic', 'ThePointsGuy', 'DiscoverHongKong']"
Thulassi,Switzerland,Joined in Nov 2008,177,107,79,1,[],0,[]
OlafurE,Reykjavik,Joined in Aug 2012,36,28,7,1,[],0,[]
starsinthefridge,"Coventry, United Kingdom",Joined in Nov 2007,5,5,0,0,[],0,[]
itchyfeet310,"La Mirada, California",Joined in Mar 2015,1,1,1,0,[],0,[]
NGUNFQ,,Joined in Jan 2019,3,3,1,0,[],0,[]
tabatacerna,"Cancun, Mexico",Joined in Jun 2015,119,41,28,1,[],12,"['TravelandLeisure', 'TravelChannel', 'CNTraveler', 'thisisinsider', 'GiadaDeLaurentiis', 'SmarterTravel', 'guiasviajar', 'TravelBabbo', 'SimplyCyn', 'viajeschavetas', 'MarinaComes', 'Justwotravel']"
EivindB_12,"Oslo, Norway",Joined in Mar 2008,80,73,32,0,[],0,[]
saintsoflosangel2018,"Los Angeles, California",Joined in Jan 2018,4,4,0,0,[],0,[]
waldmary7,"San Francisco, California",Joined in Dec 2017,1,1,3,0,[],0,[]
FinnurM,,Joined in Jul 2012,7,7,1,0,[],0,[]
Globetourist,"Harrow, United Kingdom",Joined in Dec 2006,229,225,84,0,[],0,[]
Kathy53Usa,"Bloomsburg, Pennsylvania",Joined in Jun 2006,344,344,107,1,['James_Traveller_123'],0,[]
mavisBritishIsles,british isles,Joined in Oct 2006,91,71,47,0,[],0,[]
pavand,"Vancouver, Canada",Joined in Jul 2012,51,23,6,0,[],0,[]
StacyFromNJ,"Highlands, New Jersey",Joined in May 2011,48,40,20,0,[],0,[]
488michellew,"New York City, New York",Joined in Mar 2014,68,37,24,1,[],0,[]
BelleReviews,"St. Albans, United Kingdom",Joined in Feb 2011,373,343,232,3,"['joelsinnott', 'H8928KZrebeccar', 'adamwS1540PV']",0,[]
MargaretL2076,"Rennes, France",Joined in Sep 2016,2,2,3,0,[],0,[]
Andybrown17,"Fremantle, Australia",Joined in May 2008,9,9,2,0,[],0,[]
sofindia,"Dublin, Ireland",Joined in Jul 2011,102,93,43,0,[],0,[]
ADMNG,"London, United Kingdom",Joined in Sep 2010,178,178,70,1,['LisaPaulweqa'],0,[]
OhNoLondon,London,Joined in Feb 2009,23,22,4,0,[],0,[]
Lava429,Pennsylvania,Joined in Apr 2010,84,38,19,0,[],0,[]
norway7,Bergen,Joined in Aug 2007,3,1,0,0,[],0,[]
Travellingwellies,"London, United Kingdom",Joined in Jan 2011,63,41,39,0,[],0,[]
Princessslugslime221,"Lichfield, United Kingdom",Joined in Nov 2012,76,75,43,1,['collinw2013'],0,[]
Bb03Arab,"Trumpington, United Kingdom",Joined in Dec 2011,34,31,17,0,[],0,[]
900collector,"London, United Kingdom",Joined in Aug 2009,39,37,15,0,[],0,[]
Andi_Strud,"Horley, United Kingdom",Joined in Dec 2014,223,101,33,2,[],14,"['Tripadvisor', 'CNTraveler', 'GoPro', 'Alera', '27hannahc', 'KittyHadkinson', 'AYHS', 'RasangikaP', 'supertrampspud', 'Marc_le_Mar', 'tomasa244', 'juczy84', 'Janettaabella', 'AyeCop']"
Nic3068,"Melbourne, Australia",Joined in Jun 2014,22,22,4,0,[],0,[]
INDIANADVENTURE,BATH,Joined in Sep 2007,70,26,7,0,[],0,[]
ABBHCT,"Stamford, Connecticut",Joined in Nov 2010,41,40,44,0,[],0,[]
luciecolombec,"Eastbourne, United Kingdom",Joined in Jul 2015,6,4,0,0,[],0,[]
jleeson1956,"Beverley, United Kingdom",Joined in Jun 2016,18,18,23,0,[],0,[]
sophiedavies33,"Wales, United Kingdom",Joined in Mar 2013,21,19,14,2,[],0,[]
Walkers39,"Toronto, Ontario, Canada",Joined in Mar 2005,105,105,53,0,[],0,[]
980renev,"Amsterdam, The Netherlands",Joined in Sep 2012,13,13,5,0,[],0,[]
petergoode2,"Hendersonville, North Carolina",Joined in Oct 2008,481,440,396,1,['joyr738'],0,[]
Adventure44163,"Salt Lake City, Utah",Joined in Apr 2007,139,32,70,1,['TheTravelingDane66'],1,['TheTravelingDane66']
R9368PTsoniaa,"New York City, New York",Joined in Apr 2012,46,42,52,1,[],0,[]
lyndsay2016,"Orlando, Florida",Joined in Jul 2013,20,20,9,0,[],0,[]
GuillermoM469,"Auckland, New Zealand",Joined in May 2013,218,149,42,0,[],0,[]
R_Ayun,"Bristol, United Kingdom",Joined in Nov 2007,26,14,19,0,[],0,[]
Beto79,"Lille, France",Joined in Jan 2013,653,522,322,0,[],0,[]
nelsonmiyake,"Istanbul, Turkey",Joined in Sep 2015,56,47,16,0,[],0,[]
mizzaz-i,,Joined in May 2015,43,42,19,0,[],0,[]
CocoPiard,"Washington DC, District of Columbia",Joined in Sep 2014,181,35,23,0,[],0,[]
samhogg1,"London, United Kingdom",Joined in Oct 2015,7,5,9,0,[],0,[]
Bitte08,"Stockholm, Sweden",Joined in Mar 2009,78,74,49,0,[],0,[]
DoctorBobUS,"Princeton, New Jersey",Joined in Sep 2015,23,18,4,0,[],0,[]
pattim773,"Tampa, Florida",Joined in Aug 2014,50,49,16,0,[],0,[]
emann1982,"Castro Valley, California",Joined in Apr 2015,291,155,34,0,[],1,['bspmoments']
AlaskanVagabond,"Anchorage, Alaska",Joined in Nov 2008,192,173,69,0,[],0,[]
Needaholidaysoon,"Caterham, United Kingdom",Joined in Mar 2008,36,32,10,1,[],1,['Inspire743884']
yossarian_was_here,"Seattle, Washington",Joined in Jul 2009,21,21,24,0,[],0,[]
Uffe75,"Malmö, Sweden",Joined in Sep 2012,32,29,11,0,[],1,[]
71GlobeTrotter,"Oxford, United Kingdom",Joined in Aug 2011,68,52,27,0,[],0,[]
Landstryker,Bergen,Joined in Jan 2010,79,77,31,0,[],0,[]
HKexpat88,"Hong Kong, China",Joined in Nov 2009,285,100,137,2,[],0,[]
DuruA,"County Dublin, Ireland",Joined in Jun 2012,34,14,9,0,[],0,[]
prada67,"Los Angeles, California",Joined in Jun 2014,1,1,0,0,[],0,[]
CinnamonRaisinBagel,"Tel Aviv, Israel",Joined in Jan 2014,42,9,13,0,[],0,[]
kristoferdignus,"Hafnarfjordur, Iceland",Joined in May 2008,5,3,0,0,[],0,[]
SallyLindhardt,"Copenhagen, Denmark",Joined in Oct 2007,5,4,0,0,[],0,[]
G4458ORstevea,"Dublin, Ireland",Joined in Aug 2014,319,318,169,0,[],0,[]
eastwestSanFrancisco,California,Joined in Nov 2005,32,29,27,0,[],0,[]
Maeroe,"Vejle, Denmark",Joined in Oct 2012,349,231,97,0,[],0,[]
FOSSHILL,"Melbourne, Australia",Joined in Jan 2009,421,338,155,0,[],0,[]
MustangViking,"Gothenburg, Sweden",Joined in Jan 2007,55,55,54,0,[],0,[]
dannya152,"Bexley, United Kingdom",Joined in Nov 2012,9,9,2,0,[],0,[]
shelly_simonds,"Newport, Virginia",Joined in Nov 2007,10,9,2,0,[],0,[]
Tallisker,"Copenhagen, Denmark",Joined in Apr 2011,10,10,24,0,[],0,[]
tpcom,"Brussels, Belgium",Joined in May 2009,104,97,68,0,[],0,[]
PlumCrazyChallenger,"Myrtle Point, Oregon",Joined in Dec 2009,25,25,44,0,[],0,[]
161mattiash,"Alvsjo, Sweden",Joined in Jan 2016,73,34,4,0,[],0,[]
JennyandJesper,"Frederiksvaerk, Denmark",Joined in Sep 2008,26,22,2,0,[],4,[]
Westwanderers,"West Midlands, United Kingdom",Joined in Aug 2012,260,209,127,1,['569hannahr'],0,[]
andthatsareview,"Wall Heath, United Kingdom",Joined in Sep 2019,23,21,3,0,[],0,[]
Jefftree,"Copenhagen, Denmark",Joined in Oct 2019,1,1,0,0,[],0,[]
Jothomas68,"Liverpool, United Kingdom",Joined in May 2014,11,11,6,0,[],0,[]
christian73-12,"Stavanger, Norway",Joined in Aug 2013,1,1,0,0,[],0,[]
mattwatkiss,"London, United Kingdom",Joined in Jan 2011,9,9,7,0,[],0,[]
wernerv992,"Heckfield, United Kingdom",Joined in Sep 2014,22,9,9,0,[],0,[]
demoensj,"Aalst, Belgium",Joined in Jul 2013,26,23,6,0,[],0,[]
JacobB2399,,Joined in Sep 2013,1,1,0,0,[],0,[]
erict873,"Kingsnorth, United Kingdom",Joined in Dec 2013,110,46,20,0,[],0,[]
yaeli12345,"Tel Aviv District, Israel",Joined in Oct 2016,41,22,7,0,[],0,[]
laurisaario,"Soderkulla, Finland",Joined in May 2019,1,1,1,0,[],0,[]
ntkille,"Helsingborg, Sweden",Joined in Nov 2014,7,1,0,0,[],0,[]
Lloyd26,"Cheltenham, United Kingdom",Joined in Nov 2014,11,7,0,1,[],0,[]
ErikZ231,"Brielle, The Netherlands",Joined in Oct 2012,36,33,11,0,[],1,[]
bartpic,"New Haven, Connecticut",Joined in Dec 2011,444,433,170,0,[],2,"['Visa', 'lizk860']"
lukehfd,"Herefordshire, United Kingdom",Joined in Nov 2011,196,186,95,0,[],0,[]
guidov361,,Joined in Oct 2013,6,6,1,0,[],0,[]
roosasuomalainen,"Helsinki, Finland",Joined in Aug 2017,41,13,11,2,[],1,['AllarA2018']
anonym151,"Orebro, Sweden",Joined in Oct 2018,2,2,0,0,[],0,[]
GlocalSwede,"Sanibel Island, Florida",Joined in Mar 2011,161,119,27,0,[],0,[]
112erikr,"Lorenskog, Norway",Joined in Mar 2009,15,15,20,0,[],0,[]
BaseballCoach561,"Hernando, Florida",Joined in Apr 2012,194,150,116,0,[],0,[]
E1934BDmichaelb,,Joined in Aug 2014,2,2,1,0,[],0,[]
MariaI3005,,Joined in Mar 2013,10,10,4,1,['olympos-beach-lit'],0,[]
talivish25,"Giv'atayim, Israel",Joined in Feb 2011,30,29,26,0,[],0,[]
ChrisSoe1980,"Vienna, Austria",Joined in Mar 2010,3,2,1,0,[],0,[]
Swain2,,Joined in Aug 2013,9,9,4,0,[],0,[]
Treeflynn,"County Westmeath, Ireland",Joined in Feb 2009,37,34,20,0,[],0,[]
ESTERandREN,"London, United Kingdom",Joined in Nov 2012,108,37,13,1,[],2,"['Kayaking-Flatwater', '529carolep']"
951RobertC,"Vagnharad, Sweden",Joined in Apr 2013,40,18,9,0,[],0,[]
Pipsen63,"Koege, Denmark",Joined in Jul 2016,27,16,1,0,[],0,[]
917susanl,"Stockholm, Sweden",Joined in Jan 2012,235,125,50,1,['jolindmello'],0,[]
MEDPUNKZ,"New Delhi, India",Joined in Dec 2009,236,141,115,0,[],1,['Tripadvisor']
lucilleh331,"Sydney, Australia",Joined in Oct 2017,17,15,2,0,[],0,[]
steveBamako,"Kampala, Uganda",Joined in Feb 2013,18,18,8,0,[],0,[]
PeerE,"Odense, Denmark",Joined in Jun 2013,79,79,27,0,[],0,[]
VancouverIslanders41,"Victoria, BC",Joined in Feb 2008,302,210,88,0,[],0,[]
Imaginaari,"Turku, Finland",Joined in Oct 2008,83,65,18,0,[],3,"['Tripadvisor', 'NatGeo', 'TravelChannel']"
michaelmandahl,"Marbella, Spain",Joined in Jan 2012,6,6,3,0,[],0,[]
meil571,"Antwerp, Belgium",Joined in Jul 2017,48,10,1,1,[],0,[]
IMShmupi,"Tel Aviv, Israel",Joined in Feb 2013,150,44,46,0,[],0,[]
Sag79,"Dubai, United Arab Emirates",Joined in Jul 2007,173,161,89,0,[],3,[]
Thethreeshawfamily,"Dartford, United Kingdom",Joined in May 2013,11,10,2,0,[],0,[]
ainahaug,"Levanger, Norway",Joined in Jan 2015,124,109,28,1,['350vegardh'],2,"['Sven-OveB', '350vegardh']"
Chongito990,"Tiel, The Netherlands",Joined in Jun 2017,35,25,3,0,[],0,[]
andymB9062LK,"Pilsen, Czech Republic",Joined in Mar 2011,4,3,1,0,[],0,[]
tankengine,"Edinburgh, United Kingdom",Joined in Apr 2005,59,40,38,0,[],0,[]
Ashim1966,"Mumbai, India",Joined in Sep 2014,14,14,8,0,[],0,[]
V3699FSpaulos,,Joined in Sep 2015,6,6,1,0,[],0,[]
PetrS711,"Moscow, Russia",Joined in Dec 2010,105,43,65,0,[],0,[]
AFW2022,"Dubai, United Arab Emirates",Joined in Mar 2017,17,13,10,0,[],0,[]
BPKM,"Helsinki, Finland",Joined in Jan 2009,57,41,24,0,[],0,[]
JelenaV725,,Joined in Sep 2016,2,2,1,1,[],0,[]
badgergirl24,Wicklow,Joined in Sep 2008,149,132,51,1,['Hayleybears'],0,[]
X1-9,"Aberdeen, United Kingdom",Joined in Feb 2008,29,24,25,0,[],0,[]
477ainel,"Belcoo, United Kingdom",Joined in Jan 2016,2,1,0,0,[],0,[]
bubarosa,"Aberlady, United Kingdom",Joined in Nov 2014,13,13,9,2,"['109suzannahp', '119kasiv']",4,[]
martinmS3807BE,"Helsinge, Denmark",Joined in Jun 2015,3,3,0,0,[],0,[]
AndriusS,"Copenhagen, Denmark",Joined in Jun 2009,64,3,5,0,[],2,[]
909eduardoc,"Madrid, Spain",Joined in Nov 2014,237,144,57,1,[],0,[]
290maritf,"Jevnaker, Norway",Joined in Apr 2014,27,27,6,0,[],0,[]
rador692,,Joined in Aug 2016,6,5,0,0,[],0,[]
EvakEvak,"Skane County, Sweden",Joined in Oct 2007,76,64,7,0,[],0,[]
livia073,"Cannes, France",Joined in Dec 2009,109,74,53,0,[],0,[]
christianortwed,"Copenhagen, Denmark",Joined in Jan 2016,4,4,0,0,[],0,[]
waunderlust21,"Chicago, Illinois",Joined in Jan 2014,130,65,27,0,[],0,[]
kaslyh,"Gistrup, Denmark",Joined in Jan 2016,2,1,0,0,[],0,[]
Riley1993,"Stoke-on-Trent, United Kingdom",Joined in Aug 2014,122,83,24,0,[],0,[]
bordercoolrye,"New York City, New York",Joined in Aug 2010,11,11,4,0,[],0,[]
BJCF_13,"Seattle, Washington",Joined in Aug 2012,24,24,17,0,[],0,[]
G752CUvincentp,"Paris, France",Joined in Apr 2011,73,54,38,0,[],0,[]
Taffada,"Carrboro, North Carolina",Joined in Dec 2007,110,107,38,0,[],0,[]
7950cc,,Joined in Jun 2015,29,26,11,0,[],0,[]
lenalivelaughlove,,Joined in Aug 2017,8,8,6,0,[],0,[]
Yasmine_Roff,,Joined in Apr 2015,12,11,9,0,[],0,[]
DaiQiuYun,"London, England, United Kingdom",Joined in Oct 2014,25,22,17,0,[],0,[]
AnnieC_11,"London, United Kingdom",Joined in Sep 2003,183,63,81,1,[],0,[]
Braveheart709,"Weymouth, Massachusetts",Joined in May 2016,153,104,72,1,[],1,['Scottish-Hidden-Gems']
krishnabalakrish,"San Jose, California",Joined in Mar 2006,46,46,46,0,[],0,[]
RickyX76,"Rome, Italy",Joined in Sep 2008,31,19,12,0,[],0,[]
arrykiwi,"Brighton, United Kingdom",Joined in Aug 2014,15,15,7,0,[],0,[]
pxkxb,"Toronto, Canada",Joined in Feb 2016,127,72,25,0,[],0,[]
alextA2375WP,"Paris, France",Joined in Sep 2014,58,21,16,0,[],0,[]
DJamesy,"London, United Kingdom",Joined in Oct 2013,67,46,40,1,['HenryC548'],0,[]
FoodieViv,"Chapel Hill, North Carolina",Joined in Dec 2009,36,31,16,0,[],0,[]
joaopt10,,Joined in Oct 2009,10,9,1,0,[],0,[]
WWBristol,Bristol,Joined in Sep 2005,89,65,126,0,[],0,[]
ogsounds,"Copenhagen, Denmark",Joined in Nov 2012,28,9,3,0,[],0,[]
vivera073,"Salo, Finland",Joined in Jan 2009,59,40,22,0,[],0,[]
Mmm18,,Joined in Apr 2012,183,131,44,0,[],0,[]
frod2014,"Guildford, United Kingdom",Joined in Feb 2014,27,26,11,0,[],0,[]
ChristopherDBooth85,Perth,Joined in Aug 2009,62,43,22,0,[],0,[]
aprilw91,"Weymouth, United Kingdom",Joined in Oct 2008,34,21,3,0,[],0,[]
RTWTravelr,"Los Angeles, California",Joined in Sep 2014,57,39,11,0,[],0,[]
Noguereisson,"Valencia, Spain",Joined in Feb 2014,38,18,9,0,[],0,[]
mumbean,"Preston, United Kingdom",Joined in Jun 2011,67,66,41,0,[],0,[]
wheninr0am,California,Joined in Aug 2009,16,16,6,0,[],0,[]
806becc,"Sydney, Australia",Joined in Feb 2014,77,35,21,1,['pauldB577JC'],0,[]
inuesse18,"Hull, Massachusetts",Joined in May 2014,4,3,2,0,[],0,[]
Gunny49er,bangkok,Joined in May 2010,159,159,88,0,[],0,[]
