username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
cpruijsen,,Joined in Jun 2016,13,6,3,0,[],0,[]
SkuerupDK,"Copenhagen, Denmark",Joined in Nov 2017,116,26,3,0,[],0,[]
Z8305TSvanessaa,"Copenhagen, Denmark",Joined in Sep 2016,30,13,3,2,"['LauritsW1', 'AnaisL128']",2,[]
HelenSweeneySmyth,,Joined in Aug 2018,9,7,1,0,[],0,[]
SydBJ,"Hong Kong, China",Joined in Dec 2007,79,70,73,0,[],0,[]
walter512018,"Copenhagen, Denmark",Joined in Jun 2018,2,2,0,0,[],0,[]
Krimvall,,Joined in Feb 2018,1,1,0,0,[],0,[]
mikailbz,,Joined in Feb 2017,189,92,17,1,['YasemenGB'],1,['YasemenGB']
luigic328,"London, Canada",Joined in Mar 2016,4,4,1,0,[],0,[]
vikingworldtraveller,"Copenhagen, Denmark",Joined in Nov 2007,5,4,0,2,[],18,"['mikkelblch', 'Zeeburg80', 'kertur2016', 'TokeOO', 'Bo4000', 'nspinksy', 'laurenhK5409KD', 'bunterc', 'Neil_Schumann', 'JonathanJ311', 'Nanna_n_rose', 'annamikae', 'mial841', '743julih', 'Siljedb', 'NawaratR', '951jespera', '36anniqueh']"
rachaeld1980,"Brisbane, Australia",Joined in Jan 2013,557,384,100,2,[],1,['danielmK2356PC']
DyslexicPenguin,Portree,Joined in Feb 2011,67,64,26,1,[],0,[]
MasimoI1,,Joined in Mar 2014,7,6,6,1,[],0,[]
Byggvaror,"Copenhagen, Denmark",Joined in Oct 2015,6,6,3,0,[],0,[]
tapiov2014,"Geneva, Switzerland",Joined in Feb 2014,23,23,12,0,[],0,[]
evave9,"Amsterdam, The Netherlands",Joined in Aug 2015,11,11,4,0,[],0,[]
MathiasMouritsen,"Copenhagen, Denmark",Joined in Nov 2007,18,13,4,1,['JulienS730'],0,[]
fabrizio830,"Pieve Fissiraga, Italy",Joined in Jun 2014,6,6,9,0,[],0,[]
golfsop,"Copenhagen, Denmark",Joined in Feb 2014,7,7,7,0,[],0,[]
cristyraul,"Malmö, Sweden",Joined in Mar 2012,75,29,1,0,[],0,[]
Anne155,"Copenhagen, Denmark",Joined in Jun 2007,10,10,5,0,[],0,[]
davidkeats,,Joined in Mar 2012,1,1,0,0,[],0,[]
charlottes78,"Frederiksberg, Denmark",Joined in Sep 2007,1,1,2,0,[],0,[]
halldorj2014,"Reykjavik, Iceland",Joined in Jan 2009,1,1,0,0,[],0,[]
HA68,,Joined in Jul 2012,16,16,14,0,[],0,[]
erlandinho,,Joined in Aug 2017,18,16,8,0,[],0,[]
JULIETH411,"Huddersfield, United Kingdom",Joined in Aug 2012,214,171,87,0,[],0,[]
WINDY2011,"Edinburgh, United Kingdom",Joined in Feb 2011,77,66,14,0,[],0,[]
torbj_rnb596,"Lynge, Denmark",Joined in Jul 2016,38,29,15,0,[],0,[]
N2067GDstephenw,Denmark,Joined in Aug 2014,266,99,9,2,"['peter3764', 'WillyC421']",0,[]
MaryBeth921,"West Chester, Pennsylvania",Joined in Oct 2017,35,35,12,1,[],1,['hannaaaa85']
sherhen,"Copenhagen, Denmark",Joined in May 2019,2,2,1,0,[],5,"['Thrillist', 'nationalparktrips', 'PennyDavidi', 'FourSeasons', 'itd-be-rude-not-to']"
GO1979,"Edinburgh, United Kingdom",Joined in Mar 2014,172,146,129,0,[],0,[]
JimmyG836,,Joined in Sep 2008,61,32,2,1,['gungerjen'],0,[]
HitmanJulius,"Copenhagen, Denmark",Joined in Aug 2018,181,41,36,0,[],1,['barc2016']
ChristinasOpinion,,Joined in Feb 2013,61,41,57,0,[],0,[]
oleliste,"Rochedale South, Australia",Joined in Mar 2011,48,42,40,0,[],1,['CruiseCritic']
uljan2018,"Copenhagen, Denmark",Joined in Apr 2018,5,5,1,0,[],0,[]
jjj1508,"Copenhagen, Denmark",Joined in Aug 2014,1,1,0,0,[],0,[]
NorTraveler,Oslo Area,Joined in Mar 2008,59,25,16,1,['ToveHeleneH'],0,[]
gullaf2017,,Joined in Dec 2017,27,12,4,2,[],0,[]
TravelWiz43,"Mendham, New Jersey",Joined in Dec 2006,105,75,31,0,[],0,[]
dave1960fromyork,"Gainesville, Florida",Joined in Sep 2015,47,47,7,0,[],0,[]
foolfin,"Helsinki, Finland",Joined in Dec 2006,75,67,52,0,[],0,[]
261ayiana,"Copenhagen, Denmark",Joined in Aug 2015,66,23,8,0,[],0,[]
123cathy123,"Baltimore, Maryland",Joined in Sep 2011,243,137,55,0,[],0,[]
PeterSanFran123,"San Francisco, California",Joined in Aug 2012,33,32,17,0,[],0,[]
Around_the_World030,"Vienna, Austria",Joined in Jun 2012,436,336,161,2,[],0,[]
PamelaWright,"Menlo Park, California",Joined in Aug 2014,59,58,31,0,[],0,[]
gregorm931,"Bedford, Texas",Joined in Nov 2014,59,13,0,0,[],0,[]
MikeG5123,,Joined in Mar 2017,21,21,23,0,[],0,[]
BC_Travellers123,British Columbia,Joined in Nov 2008,288,169,43,0,[],5,"['Tripadvisor', 'CNTraveler', 'FamilyVacationCritic', 'CruiseCritic', 'TravelBabbo']"
nickyw61,Cambridge,Joined in Aug 2010,359,356,162,0,[],0,[]
Colxxxx,"Newbridge, Ireland",Joined in Oct 2013,212,142,53,2,"['ThaiClinic', 'rodneye163']",0,[]
nee1560,"Copenhagen, Denmark",Joined in Oct 2016,1,1,0,0,[],0,[]
AmyFK,"Tulsa, Oklahoma",Joined in Sep 2008,31,31,24,0,[],0,[]
sijodk,"Copenhagen, Denmark",Joined in Apr 2014,6,6,4,0,[],0,[]
676dave," Colorado, United States",Joined in Apr 2014,237,122,28,6,[],0,[]
Parity,"Miami Beach, Florida",Joined in Feb 2009,57,57,52,0,[],0,[]
vegasmama50,"Oceanside, California",Joined in Apr 2007,3,3,1,0,[],0,[]
ianpuffin,"Edinburgh, United Kingdom",Joined in Aug 2014,307,120,52,0,[],0,[]
zzHannahzz,"Helsinki, Finland",Joined in Feb 2013,27,25,2,0,[],0,[]
Speedofasloth,"Wales, United Kingdom",Joined in Mar 2011,101,96,83,0,[],0,[]
RogerH493,"Santa Rosa, California",Joined in Sep 2012,210,156,67,0,[],0,[]
Marcello533,"Edinburgh, Scotland, United Kingdom",Joined in Feb 2012,47,27,11,0,[],0,[]
sarahhE5625UX,"Ruddington, United Kingdom",Joined in Jan 2016,18,7,4,0,[],0,[]
893shawng,"Dubai, United Arab Emirates",Joined in Aug 2007,24,21,13,0,[],0,[]
HelenB869,"Newcastle, United Kingdom",Joined in Aug 2012,20,20,54,0,[],0,[]
Just_Visiting0,"Bismarck, North Dakota",Joined in Sep 2011,30,30,19,0,[],0,[]
daviddA7048VK,"London, United Kingdom",Joined in Sep 2015,66,31,7,0,[],0,[]
Karl_Berg,"Flayosc, France",Joined in Mar 2008,230,229,86,3,[],1,['Derwentowners']
Trip808157,"Espoo, Finland",Joined in Aug 2014,35,34,7,0,[],0,[]
NZnight,"Copenhagen, Denmark",Joined in May 2013,57,57,17,0,[],0,[]
Surreytravellor29,Leatherhead,Joined in Nov 2009,38,36,32,0,[],0,[]
clamped90,"Manchester, United Kingdom",Joined in Aug 2012,9,9,4,0,[],4,"['Tripadvisor', 'CNTraveler', 'SeriousEats', 'LWL3333']"
heund,Maine,Joined in Jun 2007,310,302,159,0,[],0,[]
spottydally,"Teignmouth, United Kingdom",Joined in Sep 2013,47,43,22,1,['SteveS608'],0,[]
adelen,"Spalding, United Kingdom",Joined in Aug 2010,63,63,38,0,[],0,[]
Andreas111111,"Hamburg, Germany",Joined in Aug 2010,7,4,0,0,[],0,[]
Englishmarm,Atlanta,Joined in Oct 2009,138,133,29,0,[],0,[]
RichardWhitney,"Drexel Hill, Pennsylvania",Joined in Jul 2010,30,29,11,0,[],0,[]
traveller-6122,Sweden,Joined in Aug 2009,22,18,26,0,[],0,[]
janeigi,"Oslo, Norway",Joined in Jan 2008,42,33,17,0,[],0,[]
Patricia077,"Turku, Finland",Joined in May 2010,28,28,12,0,[],0,[]
Bjornvw,København,Joined in Mar 2012,51,47,59,0,[],0,[]
robactor,"Copenhagen, Denmark",Joined in Feb 2011,18,16,14,0,[],0,[]
08Maximilian,Melbourne,Joined in Aug 2006,25,24,9,0,[],0,[]
grrrl_oxford,"Oxford, United Kingdom",Joined in Jul 2010,26,23,7,0,[],0,[]
MikaelB897,"Drammen, Norway",Joined in Dec 2011,35,35,15,1,[],0,[]
Ducati40,"Houston, Texas",Joined in Oct 2005,259,208,464,0,[],0,[]
Risboro,"Princes Risborough, United Kingdom",Joined in Nov 2007,25,10,5,0,[],0,[]
havaneserule,"Manchester, New Hampshire",Joined in Nov 2005,150,112,105,0,[],0,[]
Maerkelander,"Copenhagen, Denmark",Joined in Apr 2006,166,104,97,2,[],0,[]
TrMarek,,Joined in Jan 2017,936,250,92,4,[],0,[]
PeaEmm,"Derby, United Kingdom",Joined in Oct 2013,105,65,17,0,[],0,[]
Geeg_L67,"Metro Minneapolis-Saint Paul, Minnesota",Joined in Jan 2019,28,26,25,0,[],2,"['Jetsetter', 'FodorsTravel']"
Mariia_Soderberg,"Karlskoga, Sweden",Joined in Jan 2016,22,22,52,1,[],1,['792tobiass']
Food_oddessy_,"London, United Kingdom",Joined in Apr 2015,8,8,1,0,[],0,[]
Journey309171,,Joined in Nov 2011,1,1,0,0,[],0,[]
zarifam2016,"Bogota, Colombia",Joined in Nov 2012,3,2,1,0,[],0,[]
UllaDenmark,,Joined in Aug 2008,21,21,2,0,[],0,[]
oppilif70,"Rome, Italy",Joined in Jun 2012,175,120,64,1,['2_cuori_e_1_tavola'],0,[]
IrishWanderlust96,"Dublin, Ireland",Joined in Feb 2010,286,278,207,0,[],0,[]
yvetteqyz,"Ile-de-France, France",Joined in Dec 2016,1,1,0,0,[],0,[]
KemalArlian,"Dubai, United Arab Emirates",Joined in Jul 2014,67,34,12,3,[],1,['VisitDubai']
PotestasDK,,Joined in Apr 2015,63,40,21,0,[],0,[]
GeorgeDenmark,"Copenhagen, Denmark",Joined in Feb 2009,78,74,48,0,[],0,[]
Sschandler2013,"Tampa, Florida",Joined in Nov 2007,18,18,7,0,[],0,[]
Yeliel,"Beijing, China",Joined in Jun 2010,80,60,23,4,"['sergeyoleinik', 'DmitriyB819', '_W6012OB', 'C215SEelenam']",0,[]
AnneS879,"Copenhagen, Copenhagen, Denmark",Joined in Feb 2013,12,9,13,1,['AmandaNilssonDK'],0,[]
Ole999,"Copenhagen, Denmark",Joined in Aug 2015,1,1,0,0,[],0,[]
ChrisGjersvik,,Joined in Mar 2013,46,32,46,0,[],0,[]
954jacqui,"Fort Lauderdale, Florida",Joined in Mar 2011,221,196,69,1,['traveltolivelifenow'],4,"['TravelandLeisure', 'Thrillist', 'Viator', 'traveltolivelifenow']"
Storysearch,Barrie Ontario,Joined in May 2007,66,43,17,0,[],0,[]
ItsLittleLaura,"Billund, Denmark",Joined in Aug 2013,6,6,0,0,[],0,[]
Bo0123,Allerød,Joined in Jul 2011,48,48,36,0,[],0,[]
chameleontrainer,"Jakarta, Indonesia",Joined in Jul 2012,213,188,87,0,[],0,[]
elenage86,,Joined in Mar 2009,4,4,1,0,[],0,[]
FamiCLE,"Cleveland, Ohio",Joined in Jan 2012,155,155,76,0,[],0,[]
StigBS,"Arendal, Norway",Joined in Jun 2012,98,93,44,1,[],0,[]
KSTraveler_44,"Olathe, Kansas",Joined in Aug 2011,21,18,6,0,[],0,[]
NeVeR2LaTe77,"Rabat, Morocco",Joined in Jan 2010,18,15,11,3,"['mlaouina', '877hatimb', 'mohamedbW4126JQ']",0,[]
Tournesol77,"Copenhagen, Denmark",Joined in Apr 2013,20,20,20,0,[],0,[]
Hervicos,"Asker, Norway",Joined in Mar 2009,19,19,7,0,[],1,['CNTraveler']
ShMaLie,"Oslo, Norway",Joined in Mar 2013,9,5,1,0,[],0,[]
a2zbabe,"Jakarta, Indonesia",Joined in Sep 2007,1,1,1,0,[],0,[]
mekkmekk,"Lund, Sweden",Joined in Jan 2012,54,54,28,0,[],0,[]
MelaniRS,"Helsingborg, Sweden",Joined in Jul 2012,38,23,18,0,[],0,[]
1000000s,"Frankfurt, Germany",Joined in Jan 2010,4,4,0,0,[],0,[]
kaldal,"Oslo, Norway",Joined in Mar 2006,173,155,149,0,[],0,[]
HappySavage,"Brooklyn, New York",Joined in Jul 2011,12,12,9,0,[],0,[]
CEEMVA,"Copenhagen, Denmark",Joined in Mar 2012,4,4,2,0,[],0,[]
ElinaW,"Helsinki, Finland",Joined in Oct 2008,30,24,11,0,[],0,[]
JenniferKukimiko,"Bangkok, Thailand",Joined in Jun 2011,1,1,2,0,[],0,[]
LoveCopen,"Copenhagen, Denmark",Joined in Oct 2010,1,1,0,0,[],0,[]
1nS4n3,"Bucharest, Romania",Joined in Jul 2017,24,6,0,0,[],0,[]
tobiasd506,"Copenhagen, Denmark",Joined in May 2016,3,2,0,0,[],0,[]
Lakehouse259,"Burlington, Canada",Joined in Dec 2010,153,138,78,0,[],0,[]
RonnieHaham,"Tel Aviv, Israel",Joined in Jun 2012,794,461,144,0,[],0,[]
603lisanv,"Eindhoven, The Netherlands",Joined in Jul 2013,22,18,2,0,[],0,[]
JonnyH172,"Brentwood, United Kingdom",Joined in Apr 2012,76,42,39,0,[],0,[]
tinamS9844XT,,Joined in May 2016,126,59,7,0,[],0,[]
hannahk705,"Puerto Del Carmen, Spain",Joined in Jun 2016,12,3,0,0,[],0,[]
Marta0526,Oviedo,Joined in Aug 2014,102,101,47,0,[],0,[]
aliceadella,alitzuca,Joined in Mar 2010,144,30,28,0,[],0,[]
livwanders,,Joined in Jul 2016,131,60,50,0,[],0,[]
Victor119,"Tokyo, Japan",Joined in Jul 2014,26,24,4,0,[],0,[]
KristB81,"Scotland, United Kingdom",Joined in Apr 2004,189,108,93,0,[],0,[]
shessowhitty,"Houston, Texas",Joined in Aug 2015,39,39,8,0,[],18,"['TravelandLeisure', 'Thrillist', 'theculturetrip', 'CNTraveler', 'Passionpassport', 'DameTraveler', 'PennyDavidi', 'theplanetd', 'kimkim', 'LaurenEPBath', 'FourSeasons', 'SimplyCyn', 'BeMyTravelMuse', 'galavante', 'ezzentrictwee', 'TwoTrends', 'emilyluxton', 'itd-be-rude-not-to']"
claraboell,"Copenhagen, Denmark",Joined in Mar 2017,1,1,0,0,[],0,[]
BukDan,"Stockholm, Sweden",Joined in Nov 2012,16,11,13,1,[],11,[]
Elskada,"Ebbs, Austria",Joined in Jun 2013,83,82,97,0,[],0,[]
LipieSouza,"Belo Horizonte, MG",Joined in May 2012,46,44,7,1,['mvelosor'],0,[]
hypnomike,"Liverpool, United Kingdom",Joined in Mar 2011,18,15,16,0,[],0,[]
Pixiefairweather,"Canberra, Australia",Joined in Dec 2009,197,191,62,0,[],0,[]
LEaB82,Oslo,Joined in Jun 2013,54,19,7,0,[],0,[]
750camilleb,"Lausanne, Switzerland",Joined in May 2014,13,13,5,0,[],0,[]
Louamiedan,Lancashire,Joined in Oct 2009,66,66,49,0,[],0,[]
majSheffieldUk,sheffield uk,Joined in Jan 2004,37,36,33,0,[],0,[]
OztheSavvytraveller,,Joined in Oct 2019,1,1,0,0,[],0,[]
311krisztinal,,Joined in Sep 2020,1,1,0,0,[],0,[]
855claudiun,"Copenhagen, Denmark",Joined in Feb 2021,1,1,0,0,[],0,[]
MaryLouLou89,"Copenhagen, Denmark",Joined in Jul 2018,6,6,1,0,[],0,[]
GummiAdalsteins,"Copenhagen, Denmark",Joined in Feb 2003,1,1,0,0,[],0,[]
unbreakablex,,Joined in Mar 2018,3,1,0,0,[],0,[]
NickPaddy16,,Joined in Jul 2016,227,122,75,3,[],0,[]
Philbuzz,"Ripon, Canada",Joined in Oct 2012,9,9,3,0,[],0,[]
chezpoppy,"Windsor, Canada",Joined in Apr 2010,38,36,26,0,[],0,[]
tune2015,"Copenhagen, Denmark",Joined in Jan 2015,11,11,9,0,[],0,[]
kstaerk,"Bern, Switzerland",Joined in Aug 2011,400,287,110,1,['ThomanL1'],0,[]
813marcoc,"Copenhagen, Denmark",Joined in Sep 2012,22,21,25,0,[],0,[]
Tricky1571,"Copenhagen, Denmark",Joined in Sep 2010,93,58,28,0,[],0,[]
PineapplePhantom,"Dublin, Ireland",Joined in Mar 2013,6,6,3,0,[],0,[]
juliechristiansen12,"Copenhagen, Denmark",Joined in May 2016,12,12,2,0,[],0,[]
EricR727,"Boston, Massachusetts",Joined in Oct 2012,27,27,12,0,[],0,[]
inkypie,,Joined in Jun 2013,37,37,7,0,[],0,[]
Kassinen,"Helsinki, Finland",Joined in Jan 2015,30,24,4,0,[],0,[]
Galsgaard,"Copenhagen, Denmark",Joined in Aug 2009,11,10,15,3,[],0,[]
BCTEdinburgh,"Edinburgh, United Kingdom",Joined in Jul 2013,101,100,72,0,[],0,[]
NicholasThales,"Reigate, United Kingdom",Joined in Apr 2015,12,12,2,0,[],0,[]
SusanandGeoff,"Perth, Australia",Joined in Mar 2010,139,125,33,0,[],0,[]
Professore3,"Northumberland, United Kingdom",Joined in Apr 2011,56,49,54,0,[],0,[]
OtherOpt,,Joined in Jun 2013,3,3,2,0,[],0,[]
Manuea19,"Rome, Italy",Joined in Nov 2009,58,47,10,0,[],0,[]
VijayC579,"Kottayam, India",Joined in Feb 2017,94,61,8,1,['mathewkoshyn'],0,[]
mupr,"Bengaluru, India",Joined in Jan 2015,25,25,12,0,[],0,[]
AgrimShah,,Joined in Sep 2017,20,20,6,0,[],0,[]
AMSRC,,Joined in Apr 2014,74,72,41,0,[],0,[]
kumarsourabh,"Chennai (Madras), India",Joined in Oct 2015,41,41,4,0,[],0,[]
Janmnielsen,"Viborg, Denmark",Joined in Oct 2009,19,18,29,0,[],0,[]
Britlisa,"Naples, Italy",Joined in Aug 2014,298,154,58,0,[],0,[]
bgautam,"Kolkata (Calcutta), India",Joined in Aug 2010,528,168,59,1,[],0,[]
pragyagupta,"London, United Kingdom",Joined in May 2008,55,54,69,0,[],1,['Manish_travelogs']
sonikakapoor,Delhi,Joined in Jul 2012,12,12,5,0,[],0,[]
rider0729,"Frankfurt, Germany",Joined in Apr 2014,2,2,2,0,[],0,[]
NeliSev,"Copenhagen, Denmark",Joined in Aug 2010,36,36,20,0,[],0,[]
gourabd,"Bengaluru, India",Joined in Jan 2011,58,29,13,0,[],0,[]
avranga,"Berhampur, Orissa",Joined in Apr 2009,629,297,163,1,[],0,[]
JuliPurrz,"Singapore, Singapore",Joined in Jun 2008,11,8,8,0,[],0,[]
DrNKS,"Meerut, India",Joined in Oct 2012,342,154,93,0,[],0,[]
xoiram,"Oslo, Norway",Joined in May 2013,1,1,0,0,[],0,[]
Gurudesh,"Mason, Ohio",Joined in Mar 2011,33,27,19,0,[],0,[]
SanD1706,"New Delhi, Delhi, India",Joined in May 2012,49,47,18,0,[],0,[]
Mosspiglet,"London, United Kingdom",Joined in Mar 2012,141,133,103,0,[],0,[]
LordBernie,,Joined in Mar 2012,2,2,0,0,[],0,[]
HappyTravellerIndia,"Chennai (Madras), India",Joined in Dec 2008,159,66,43,0,[],0,[]
satty450d,"New Delhi, India",Joined in Dec 2010,16,13,6,0,[],0,[]
corinnefr,"Berlin, Germany",Joined in Aug 2016,86,82,53,0,[],0,[]
ejbevan,London / Windhuk,Joined in Sep 2008,23,19,8,0,[],0,[]
rasmussoeby,"Copenhagen, Denmark",Joined in Feb 2013,32,15,15,1,['askew2015'],0,[]
tpt1024,"Rancho Cucamonga, California",Joined in Feb 2016,22,15,4,0,[],0,[]
Traveller264,London,Joined in Jan 2009,22,21,6,0,[],0,[]
critical_KG,"Ghent, Belgium",Joined in Jul 2016,19,13,7,1,['Elz76'],0,[]
LindaMargrethe,"Haugesund, Norway",Joined in Dec 2013,31,31,21,0,[],0,[]
Tumbi-itunu,,Joined in May 2019,1,1,1,0,[],0,[]
ArchiKen,"Ota, Japan",Joined in May 2016,107,101,54,0,[],0,[]
hernes_vlc,,Joined in Apr 2018,7,4,1,0,[],0,[]
547eld,"London, United Kingdom",Joined in Mar 2015,63,36,15,1,['leo-experience'],0,[]
WasimZahid,"Baerum Municipality, Norway",Joined in Mar 2015,5,4,0,0,[],0,[]
R-D-D_M_11,"Warsaw, Poland",Joined in Sep 2014,183,72,43,0,[],0,[]
WalkieTalkie,"Vancouver, Canada",Joined in Sep 2007,301,55,63,1,[],0,[]
VugarA213,"Wallington, United Kingdom",Joined in May 2013,17,7,9,0,[],0,[]
Lucky2205,"Izmir, Turkey",Joined in Jun 2014,23,22,23,0,[],0,[]
RacingToast,Ipswich - Uk,Joined in Apr 2009,247,200,49,0,[],0,[]
lalehgomari,"Stuttgart, Germany",Joined in Sep 2013,104,90,140,0,[],0,[]
Warwick-Woolie,"Stratford-upon-Avon, United Kingdom",Joined in Aug 2008,94,51,25,0,[],3,"['Tripadvisor', 'NatGeo', '268lydiaw']"
leneDenmark,denmark,Joined in Sep 2006,16,15,9,0,[],0,[]
odrie2019,"Copenhagen, Denmark",Joined in Oct 2012,13,13,16,1,['tharry90'],1,[]
corrine138,"Berlin, Germany",Joined in Mar 2013,281,178,55,0,[],0,[]
PrinsErwt,"Gouda, The Netherlands",Joined in May 2010,78,72,91,0,[],0,[]
hollybee2015,"Gosport, United Kingdom",Joined in Oct 2015,4,4,5,1,[],0,[]
hurribeibi,"Helsinki, Finland",Joined in Dec 2013,3,3,0,0,[],0,[]
peppep14,"Naples, Italy",Joined in Apr 2012,156,145,34,0,[],1,['Hamburger_Junxx']
LCP93,"Manchester, United Kingdom",Joined in Oct 2017,30,30,53,0,[],10,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'Thrillist', 'theculturetrip', 'thisisinsider', 'Jetsetter', 'BusinessInsider', 'OutsideMagazine', 'mic']"
535family,"Brighton, United Kingdom",Joined in Sep 2015,124,119,104,1,['780maggiea'],0,[]
CZ040,,Joined in Aug 2016,1,1,1,0,[],0,[]
zmmy79,"Bergen, Norway",Joined in Feb 2016,71,44,36,0,[],5,[]
travellingbluebell,"London, United Kingdom",Joined in Aug 2010,164,145,51,0,[],0,[]
Fabfabsen,"Erfurt, Germany",Joined in Nov 2013,82,76,38,0,[],0,[]
KristinaMcEwan,"Copenhagen, Denmark",Joined in Apr 2013,37,27,5,0,[],1,['Nielsen1']
JoseSiqueira,"Madrid, Madrid, Spain",Joined in Apr 2012,4,4,6,0,[],0,[]
TBFamily32688,"London, United Kingdom",Joined in Jul 2017,5,3,1,0,[],0,[]
EricJohannson1969,"Gothenburg, Sweden",Joined in Jul 2018,4,4,2,0,[],0,[]
VHeit,"Muenster, Germany",Joined in Aug 2016,39,39,10,0,[],0,[]
danielm1245,"Norwich, United Kingdom",Joined in Sep 2016,13,13,6,0,[],0,[]
aeholland,"London, United Kingdom",Joined in Nov 2013,236,93,21,0,[],0,[]
606juliel07,"Paris, France",Joined in Mar 2015,2,1,0,0,[],0,[]
rainy_day_travelers,"Seattle, Washington",Joined in Jul 2010,18,16,12,0,[],0,[]
NyashaDee,"Norrebro, Copenhagen",Joined in Dec 2012,1,1,0,0,[],0,[]
Gregers_from_dk,"Kongens Lyngby, Denmark",Joined in Jul 2016,33,26,7,0,[],0,[]
tinamalenh,,Joined in Jun 2014,4,3,0,0,[],0,[]
X9821FLoliverh,"Hannover, Germany",Joined in Mar 2019,1,1,0,0,[],0,[]
ChemKenny,"Perth and Kinross, United Kingdom",Joined in Mar 2017,17,17,5,1,[],0,[]
bola69,"Hvidovre, Denmark",Joined in Apr 2008,88,51,7,0,[],0,[]
beccalj23,"Bexhill-on-Sea, United Kingdom",Joined in Jan 2017,29,14,1,0,[],0,[]
SydneySarajevo,"Sydney, Australia",Joined in Mar 2014,858,296,191,0,[],0,[]
marcjasonr,"Whitefield, United Kingdom",Joined in Jan 2013,13,7,4,0,[],0,[]
EBMalmoe,"Brussels, Belgium",Joined in Mar 2009,89,89,47,0,[],0,[]
eddy1213,"Romsey, United Kingdom",Joined in Jan 2015,5,5,1,0,[],0,[]
LiveF,"Oslo, Norway",Joined in Apr 2013,2,1,1,0,[],0,[]
rdjackson139,,Joined in Apr 2015,6,6,4,0,[],0,[]
984jennyx,"Copenhagen, Denmark",Joined in Jan 2019,1,1,0,0,[],0,[]
guidor824,"Copenhagen, Denmark",Joined in Jan 2015,7,7,1,0,[],1,[]
kiwiTE123,"Kyiv (Kiev), Ukraine",Joined in Aug 2012,193,148,60,1,[],1,['Kiwiofkazahkstan']
Citizenandrew,"Manchester, United Kingdom",Joined in Jun 2010,624,331,240,1,[],0,[]
melrjohnw,"North Warnborough, United Kingdom",Joined in Aug 2015,40,24,7,0,[],0,[]
cuneythunkar,Turkey,Joined in Jun 2016,4,4,0,0,[],0,[]
Rexborg,"Copenhagen, Denmark",Joined in Dec 2007,8,8,5,0,[],0,[]
s0nja1987,"Loch Lomond and The Trossachs National Park, United Kingdom",Joined in May 2016,121,93,28,0,[],3,"['WeTravelTheWorldDE', '22places', 'ReisehappenDE']"
641maryi,"Indianapolis, Indiana",Joined in Dec 2015,16,16,2,0,[],0,[]
hannesontrip,"Copenhagen, Denmark",Joined in Oct 2009,78,78,29,0,[],0,[]
Lingling35100,"Singapore, Singapore",Joined in Oct 2012,199,76,23,1,[],0,[]
theobliviousjoshk,"Saint Louis, Missouri",Joined in May 2015,84,37,3,0,[],0,[]
SorenLotte,"Copenhagen, Denmark",Joined in Jul 2011,44,44,23,0,[],0,[]
302johs,"Stockholm, Sweden",Joined in Jul 2018,2,2,0,0,[],0,[]
CinnamonGum,Ireland,Joined in May 2008,170,169,170,1,['ThaiClinic'],0,[]
katharinas329,"Bergen, Norway",Joined in May 2014,77,34,16,0,[],0,[]
196leo,"Copenhagen, Denmark",Joined in Mar 2017,1,1,0,0,[],0,[]
nikeStockholm,"Stockholm, Sweden",Joined in Jan 2009,37,35,9,0,[],0,[]
iamgreynomad,"Vancouver, Canada",Joined in Dec 2013,56,29,11,0,[],0,[]
V826PBchristopheb,"Paris, France",Joined in Feb 2014,208,208,66,0,[],0,[]
atravelcat,"Athens, Greece",Joined in Mar 2009,230,167,157,0,[],0,[]
lindaruit,"Glasgow, United Kingdom",Joined in Aug 2011,100,95,35,0,[],0,[]
Suli_Sydney,"Sydney, Australia",Joined in Mar 2009,133,118,56,0,[],0,[]
JdelaMar,"Sassenheim, The Netherlands",Joined in Jan 2011,381,166,78,2,[],0,[]
ebisuyi,,Joined in Dec 2010,10,10,8,0,[],0,[]
AandM2008,oxford UK,Joined in Aug 2008,90,63,42,0,[],0,[]
CapitolJ,"Denver, Colorado",Joined in Oct 2008,24,20,5,1,['vbogenberger'],0,[]
PoliteSpaniard,Barcelona(Spain ),Joined in Jul 2007,5,5,0,0,[],0,[]
The2Ls,"Los Angeles, California",Joined in Apr 2007,3,3,5,0,[],0,[]
PeterKJorgensen,,Joined in Aug 2019,3,3,0,0,[],0,[]
sergeim,"Urbana, Illinois",Joined in Feb 2010,10,7,1,0,[],5,[]
Polnareff,"Milan, Italy",Joined in May 2012,111,109,148,8,"['irenecip_', 'marcopk', '868veronical', 'Lilli_pippi', 'SaMango88', 'Forbiceverde', 'Stefaniaabbate', '546giovannip']",11,[]
ringysun,,Joined in Jun 2014,5,5,1,0,[],0,[]
tyanyuli,"London, United Kingdom",Joined in Mar 2012,18,11,0,0,[],0,[]
Lucainsomewhere,"Hong Kong, China",Joined in Jan 2016,82,21,4,0,[],0,[]
TravllerA1982,"Copenhagen, Denmark",Joined in Feb 2014,23,11,9,0,[],0,[]
MysteriousPenny,"Copenhagen, Denmark",Joined in Aug 2012,8,7,0,0,[],0,[]
SoHappyHK,"Hong Kong, China",Joined in Mar 2009,117,39,11,0,[],0,[]
SallaK6,,Joined in Sep 2007,1,1,0,0,[],0,[]
