username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
sofiapamendes,"Leca da Palmeira, Portugal",Joined in Jun 2013,33,14,22,2,"['filasbraga', 'Propinta']",1,['yourtripinmorocco']
RinaG1963,"Markelo, The Netherlands",Joined in Aug 2015,17,4,1,0,[],0,[]
matti3000,"Hamburg, Germany",Joined in Aug 2016,5,5,2,0,[],0,[]
MCorby1,,Joined in Feb 2015,2,2,1,0,[],0,[]
jezzie101,"Winchester, United Kingdom",Joined in Jul 2016,1,1,0,0,[],0,[]
dbarash,"Boston, Massachusetts",Joined in Mar 2011,15,15,11,0,[],0,[]
vikay2013,"Jerusalem, Israel",Joined in Oct 2013,5,4,2,0,[],0,[]
gwolfson,,Joined in May 2016,18,6,1,0,[],0,[]
thomvhw,"Leuven, Belgium",Joined in Jan 2010,9,8,1,0,[],0,[]
colleenm946,"London, United Kingdom",Joined in Aug 2015,32,26,11,0,[],0,[]
xandersmom1,"Baltimore, Maryland",Joined in Feb 2010,130,117,40,0,[],0,[]
MirianDias,"Leuven, Belgium",Joined in Oct 2010,21,14,20,2,"['ojasmehta', 'garydrumm']",0,[]
hasse53,"Draguignan, France",Joined in Jul 2011,35,35,20,0,[],0,[]
ChristianRingheim,"Copenhagen, Denmark",Joined in Aug 2011,54,52,11,0,[],0,[]
honlas,"Oslo, Norway",Joined in Jun 2009,34,34,12,1,['ppaall123'],0,[]
geta_bocse,"Oradea, Romania",Joined in Jan 2010,97,32,11,7,"['AdrianButuc', 'CocktailFla', 'TheMagicabula', 'flaviusb2013', 'L9355UFdanieli', '789andrear', 'DacianL']",19,"['AdrianButuc', 'Zoltan0024', 'CocktailFla', 'dayya', 'Bakcsy', '202luiza', 'madalinsimion', '749herberts', 'florentinal317', 'undulce', 'larissabuciu', 'IoanaStef', 'BogdanBL', 'TheMagicabula', 'Tarjia', 'flaviusb2013', 'floreac201', 'T1100VZnadiap', 'Gerxen']"
AndrewD1022,"Denver, Colorado",Joined in Aug 2014,7,7,4,0,[],0,[]
Erinseidemann,"Prince Rupert, Canada",Joined in Jul 2014,3,3,0,0,[],0,[]
Q225EXroberts,"hamburg, Germany",Joined in Mar 2017,3,3,2,0,[],0,[]
julierZ6692GP,,Joined in Nov 2011,7,3,0,0,[],0,[]
theresel990,,Joined in Dec 2019,1,1,0,0,[],0,[]
karls59,,Joined in Jun 2016,8,8,12,1,['taz262000'],0,[]
betteannp,,Joined in Aug 2016,16,16,20,0,[],0,[]
TrulyFruly,"Turin, Italy",Joined in Jul 2015,95,35,48,0,[],0,[]
greekgirl47966,"Oxford, United Kingdom",Joined in Jan 2016,28,13,9,0,[],0,[]
janejane75,,Joined in Jul 2019,17,17,6,0,[],0,[]
Itivdleq,"Phippsburg, Maine",Joined in Aug 2011,181,181,80,1,['DirkMaytag'],1,['582evangeliaa']
Meg22118,,Joined in Jul 2019,2,2,0,0,[],0,[]
truegeographer,"Leeds, United Kingdom",Joined in Apr 2015,115,115,47,0,[],0,[]
seanbI2802IC,,Joined in Sep 2017,5,5,2,0,[],0,[]
Topsy60,"Redditch, United Kingdom",Joined in Aug 2017,21,20,9,0,[],0,[]
Climber770592,,Joined in Apr 2018,17,9,21,0,[],0,[]
SharonInSpain,"Gland, Switzerland",Joined in May 2011,71,69,29,0,[],1,['luxurytravel']
sharongU937OK,"Strachan, United Kingdom",Joined in Jul 2012,3,3,0,0,[],0,[]
peakeaboo,"Albertville, Alabama",Joined in Aug 2007,22,22,3,0,[],0,[]
albertm722,"The Hague, The Netherlands",Joined in Apr 2015,11,10,5,0,[],0,[]
NamitaJ50,,Joined in Aug 2017,4,2,2,0,[],0,[]
SPstockholm,,Joined in Feb 2015,12,12,6,0,[],0,[]
JodyOttawa,Ottawa,Joined in Apr 2012,64,45,21,0,[],0,[]
J1707L,"Muscat, Oman",Joined in Apr 2013,63,63,24,0,[],0,[]
hazel_supin,"Singapore, Singapore",Joined in Jun 2013,2,2,0,0,[],0,[]
BogleBugsAboutTown,"Edinburgh, United Kingdom",Joined in Jul 2011,33,27,24,0,[],0,[]
SymesB,,Joined in Mar 2018,12,12,5,0,[],0,[]
nycgee,"New York City, New York",Joined in Jun 2014,10,10,14,0,[],0,[]
Fell0w_Traveller49,"Sydney, Australia",Joined in Feb 2011,164,162,97,0,[],0,[]
louisedohn,"Livigno, Italy",Joined in Oct 2007,130,79,41,6,"['Loumse', '888yiannisr', 'Hoff-dk', 'hanstosti', 'LucaPedrana', 'R4784PXnickv']",5,"['Hoff-dk', 'mortenstensgaard', 'hanstosti', 'LucaPedrana', '478trines']"
Claudia23,Rome,Joined in May 2008,45,44,20,0,[],0,[]
33Pete,London,Joined in Jul 2013,9,9,8,0,[],0,[]
Tilbo1975,"Tours, France",Joined in Mar 2014,87,46,37,0,[],0,[]
SallyB1123,,Joined in Jul 2015,5,5,0,0,[],0,[]
60FK,Sthlm,Joined in Apr 2012,478,293,95,1,['Mohan143143'],0,[]
Jeheville,"Tallinn, Estonia",Joined in Jul 2015,15,7,2,3,"['MeelisV1', 'heikitulk', 'gytis0']",0,[]
DLJC,"Singapore, Singapore",Joined in Dec 2008,107,97,32,0,[],0,[]
wezzels,,Joined in Nov 2011,37,23,11,0,[],0,[]
nhl88hk,"San Francisco, California",Joined in May 2005,8,8,0,0,[],0,[]
527joshg,,Joined in Dec 2011,15,15,3,0,[],0,[]
898pinam,"London, United Kingdom",Joined in Jul 2012,22,22,6,1,['744PaulH744'],0,[]
sastanley16,"Randwick, Australia",Joined in Feb 2016,12,12,2,0,[],0,[]
petervK2047MI,"Melbourne, Australia",Joined in Sep 2013,118,101,27,0,[],0,[]
gurujay,"Dublin, Ireland",Joined in Apr 2010,36,36,29,0,[],0,[]
Petal1975,"Sunshine Coast, Australia",Joined in Sep 2007,117,65,14,0,[],0,[]
frequently_away,"Fort Lauderdale, Florida",Joined in Jul 2007,64,63,46,0,[],0,[]
wono31,"Kontich, Belgium",Joined in Mar 2010,53,28,5,1,['B2250CWpascalv'],0,[]
tseefl,"Lake Havasu City, Arizona",Joined in Sep 2015,11,11,2,0,[],0,[]
frequenteater,"Naples, FL",Joined in Feb 2005,70,68,51,0,[],0,[]
mhf1,"Seal Beach, CA",Joined in Nov 2009,39,39,29,0,[],1,['tripotocommunity']
trelawneyd2015,"Bournemouth, United Kingdom",Joined in Jul 2015,19,11,4,0,[],0,[]
539anderses,"Oslo, Norway",Joined in Feb 2010,81,78,18,0,[],1,['NatGeo']
Greektravela,"Atlanta, Georgia",Joined in Oct 2009,16,9,5,0,[],0,[]
N3333JHgails,"DC, United States",Joined in Jan 2017,20,18,26,0,[],0,[]
calcuttaf1,"Little India, Singapore",Joined in Feb 2016,3,3,1,0,[],0,[]
olafsa2015,,Joined in Feb 2015,20,20,24,0,[],0,[]
2366Maikel,,Joined in Jul 2013,168,98,11,1,['elcor2016'],0,[]
mseckin,"Istanbul, Turkey",Joined in Sep 2015,5,5,1,0,[],0,[]
fashionfoodie5,"London, United Kingdom",Joined in Jan 2017,31,26,5,0,[],0,[]
Sybsciam,"Paris, France",Joined in Aug 2017,3,3,0,0,[],0,[]
DenisQ6420HZ,Ottawa,Joined in Apr 2009,13,10,4,0,[],0,[]
Anthony54,London,Joined in Aug 2008,10,10,12,0,[],0,[]
pantilad,"Bangkok, Thailand",Joined in Feb 2016,18,3,1,0,[],0,[]
christophergX1149ZO,"London, United Kingdom",Joined in Apr 2015,33,31,52,0,[],0,[]
871rickh,"Newcastle upon Tyne, United Kingdom",Joined in May 2015,243,42,28,1,['stuartb905'],11,"['Tripadvisor', 'NatGeo', 'Thrillist', 'theculturetrip', 'CNTraveler', 'TimeOut', 'Expedia', 'stuartb905', 'chickinho10', 'golfbennyboy', 'RockyochZorro']"
polkadotsoph,"London, United Kingdom",Joined in Jun 2007,5,4,0,0,[],0,[]
tootttime39,"New York City, New York",Joined in Nov 2011,4,2,0,0,[],0,[]
ozzygal,"McLaren Flat, Australia",Joined in Jan 2008,68,28,8,0,[],0,[]
CalvinUndHobbes,"Stuttgart, Germany",Joined in Jan 2011,6,6,5,0,[],0,[]
carza560,Switzerland,Joined in Apr 2015,40,36,15,0,[],0,[]
238tiagob,"Porto, Portugal",Joined in Jan 2008,30,3,1,1,['FMBRmacedo'],0,[]
DilipVW,"Senningen, Luxembourg",Joined in Jan 2013,184,63,44,10,"['OliverWagner', 'AndyHayler', 'ThomasD676', 'leysfi', 'yvesd997', 'WimN44', 'Pieterh8800', 'AnjaB1340', 'dieterd797', 'RutgerGastro']",0,[]
446peterc,"Bjarred, Sweden",Joined in Aug 2010,11,11,7,0,[],0,[]
164jimd,"Calgary, Canada",Joined in Oct 2013,8,8,1,0,[],0,[]
JakobBengt,"Copenhagen, Denmark",Joined in Jun 2006,32,28,38,0,[],0,[]
Badensoe,"Copenhagen, Denmark",Joined in Feb 2013,15,15,7,0,[],0,[]
Knuppa,,Joined in Jul 2012,1,1,0,0,[],0,[]
markandsharryn,adelaide,Joined in May 2010,15,15,28,0,[],0,[]
Gsandavid,"Valby, Denmark",Joined in May 2020,3,1,0,0,[],0,[]
562gs,,Joined in Jan 2020,1,1,0,0,[],0,[]
lwallace307,"Grandview Heights, Ohio",Joined in Mar 2019,2,2,0,0,[],0,[]
lkoconnor,"Cinnaminson, New Jersey",Joined in Oct 2010,115,112,30,0,[],0,[]
anna_D1491PM,"Harnosand Municipality, Sweden",Joined in Jun 2015,320,127,21,2,"['ctt72002', 'Fianlian']",0,[]
Killie_Kouple,"Kilmarnock, United Kingdom",Joined in Apr 2007,53,47,15,0,[],3,"['Tripadvisor', 'NatGeo', 'theculturetrip']"
X2939WCjuliam,,Joined in Jul 2015,19,18,2,0,[],0,[]
garyeilerts,"Northern Virginia, Virginia",Joined in Apr 2018,4,4,3,0,[],0,[]
burbagebiker,"London, United Kingdom",Joined in Aug 2015,15,6,3,0,[],0,[]
elphyat,"Genoa, Italy",Joined in Nov 2012,61,47,17,0,[],0,[]
vincent12089,"King's Lynn, United Kingdom",Joined in Aug 2010,370,370,119,0,[],4,"['NatGeo', 'TravelandLeisure', 'nationalparktrips', 'DeparturesMag']"
J9803WBrebeccas,"Manchester, United Kingdom",Joined in Feb 2015,20,16,6,0,[],0,[]
tranchilli,"Copenhagen, Denmark",Joined in Aug 2015,2,2,0,0,[],0,[]
A4912IJsimonep,,Joined in Sep 2015,16,10,2,0,[],0,[]
vinceball,"Kirkland, Washington",Joined in Jul 2015,2,2,2,0,[],0,[]
nicastrosonia,"Ottawa, Canada",Joined in May 2016,1,1,0,0,[],0,[]
cgbradbeer,"Melbourne, Australia",Joined in Jun 2012,69,56,22,0,[],0,[]
RaffaelaD24,,Joined in Jun 2012,1,1,1,0,[],0,[]
Archibaldodelacruz,"Essen, Germany",Joined in Aug 2013,51,18,20,0,[],0,[]
Spareyland,"Battle, United Kingdom",Joined in Mar 2012,27,26,13,0,[],0,[]
luthychan,,Joined in Apr 2015,51,39,16,0,[],0,[]
489geirh,"Bergen, Norway",Joined in Mar 2014,21,21,2,0,[],0,[]
Lullabee03,,Joined in Apr 2013,103,75,25,0,[],0,[]
Bjabo,"Oslo, Norway",Joined in Jul 2007,8,8,8,0,[],0,[]
Hippoglossus71,"Singapore, Singapore",Joined in Nov 2013,17,17,24,0,[],0,[]
merjaa2015,"Bellagio, Italy",Joined in May 2015,5,4,3,0,[],0,[]
robertsB2891BB,,Joined in Mar 2018,44,41,23,1,['WanderingRoseTravels'],1,['RetireandTravel']
Aatami,"Stockholm, Sweden",Joined in Sep 2007,3,3,2,0,[],0,[]
MHA22,"Edinburgh, United Kingdom",Joined in Aug 2011,52,52,31,0,[],0,[]
Greensarego,"Lincoln, United Kingdom",Joined in Jul 2010,13,13,6,0,[],0,[]
OsmanEren2014,"Istanbul, Turkey",Joined in Dec 2012,1,1,0,0,[],0,[]
Fannette216,"Brussels, Belgium",Joined in Aug 2012,84,54,25,0,[],0,[]
jzimmer499,"Saint Louis, Missouri",Joined in Mar 2012,66,50,17,0,[],0,[]
TMarkin,"Tallinn, Estonia",Joined in Feb 2013,3,1,2,0,[],0,[]
Fred886,"Chaweng, Thailand",Joined in Jul 2012,5,2,2,0,[],0,[]
Max03092015,"Ko Samui, Thailand",Joined in Jan 2013,105,39,13,0,[],0,[]
AlpaNapoli,Napoli,Joined in Jun 2010,100,100,36,0,[],0,[]
popoversandpassports,"Dallas, Texas",Joined in Aug 2013,133,37,48,3,"['Laura_iesue', 'malloryr747', 'Laurenlh44']",0,[]
JudithMarch2011,"Vancouver, Canada",Joined in Apr 2011,19,19,7,0,[],0,[]
LauraCr8on,"Kendall Park, New Jersey",Joined in Jun 2019,17,7,7,0,[],0,[]
Ketchup12345,,Joined in Aug 2019,1,1,0,0,[],0,[]
Reggie293,"St. Petersburg, Florida",Joined in Aug 2013,108,73,36,0,[],0,[]
cholland16,,Joined in Apr 2018,5,5,0,0,[],0,[]
disab2018,"Copenhagen, Denmark",Joined in Jan 2018,3,3,0,0,[],0,[]
885patriciae,"Bjarred, Sweden",Joined in Dec 2012,15,10,3,1,['MiaM1294'],0,[]
eleonoran907,,Joined in Jul 2015,15,11,1,0,[],0,[]
elinge4242,"Minneapolis, Minnesota",Joined in Apr 2015,55,44,31,0,[],0,[]
Savvo64,"Chorley, United Kingdom",Joined in May 2012,57,32,25,2,"['antonin_371', 'urvywurvy']",0,[]
TakentoTravelling,Melbourne,Joined in Dec 2010,75,73,94,0,[],0,[]
JERKIR,"Columbia, Maryland",Joined in Jan 2011,25,24,7,0,[],0,[]
LarsB751,"Fredericia, Denmark",Joined in May 2012,202,154,84,0,[],0,[]
KelseyV115,Switzerland,Joined in Aug 2017,15,5,10,0,[],0,[]
cspvbu,"New York City, New York",Joined in Aug 2017,4,4,7,0,[],0,[]
hellofer,"Helsinki, Finland",Joined in Feb 2012,19,9,19,0,[],0,[]
captainunderbelly,"London, United Kingdom",Joined in Jun 2016,43,42,28,0,[],0,[]
ChrisB13517,,Joined in Nov 2015,4,4,3,0,[],0,[]
Magnus642,"Kungalv, Sweden",Joined in Nov 2009,15,12,6,0,[],0,[]
Ben-Luz,"Montpellier, Languedoc-Roussillon, France",Joined in Jul 2013,1,1,1,0,[],0,[]
FineWine58,"Chicago, Illinois",Joined in Oct 2007,132,71,45,0,[],0,[]
belidzs,"Budapest, Hungary",Joined in Aug 2008,21,17,12,0,[],0,[]
mcrj_11,"Cambridge, United Kingdom",Joined in Sep 2011,430,190,156,0,[],0,[]
siv1964,"Oslo, Norway",Joined in Nov 2013,45,42,6,2,"['janneraskjensen', 'viktorhansen']",0,[]
410RichardG,"Northwich, United Kingdom",Joined in Jan 2013,66,38,9,0,[],0,[]
mce712016,"Montreal, Canada",Joined in Oct 2016,13,13,3,0,[],0,[]
janoleolsen,Germany,Joined in Aug 2009,107,91,42,0,[],0,[]
PenguinRock,"Pisa, Italy",Joined in Sep 2011,77,71,53,0,[],0,[]
grande7,"Atlanta, Georgia",Joined in Apr 2005,74,70,43,0,[],0,[]
siennab98,"Seoul, South Korea",Joined in Feb 2012,6,6,3,0,[],0,[]
green-banana,So Cal,Joined in Aug 2006,29,28,19,0,[],0,[]
JARAWAK,"Lyon, France",Joined in May 2011,175,167,103,0,[],0,[]
Traveller1561,"Victoria, Canada",Joined in Nov 2006,109,72,44,0,[],6,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'TAFlights']"
djbite,"Aberdeen, United Kingdom",Joined in Jun 2008,45,33,11,0,[],0,[]
SeanRReviews,"London, United Kingdom",Joined in Jan 2014,43,43,52,0,[],0,[]
Hughesy1985,"Chester, United Kingdom",Joined in Sep 2014,4,3,0,0,[],0,[]
globetrekkerfromNYC,"New York City, New York",Joined in Aug 2012,27,27,26,0,[],0,[]
Yankeegir,"Tetbury, United Kingdom",Joined in Sep 2012,67,67,52,0,[],0,[]
ClaireDanielle,Ontario,Joined in Jan 2008,17,15,4,0,[],0,[]
TheBestCook,"Vancouver, Canada",Joined in Nov 2004,370,266,117,0,[],0,[]
chime42,,Joined in Jan 2020,1,1,0,0,[],0,[]
605h_kans,,Joined in Feb 2013,23,20,47,0,[],0,[]
meatbro,,Joined in Oct 2019,1,1,0,0,[],0,[]
swedishdinks,,Joined in Jul 2016,69,58,34,0,[],0,[]
danielkalmanson,"Bnei Tzion, Israel",Joined in Aug 2016,19,16,6,0,[],0,[]
gudrunasta,"Reykjavik, Iceland",Joined in Aug 2015,17,11,1,0,[],0,[]
Matas717,"Bangkok, Thailand",Joined in Nov 2018,16,9,2,0,[],0,[]
Mark_Janie,"Fort Worth, Texas",Joined in Jun 2008,80,26,9,0,[],1,['PamelaGardner']
migratorybird91,,Joined in May 2019,2,2,0,0,[],0,[]
Hulu63,"Stavanger, Norway",Joined in Jun 2015,48,35,53,0,[],0,[]
johnnydk808,"Reykjavik, Iceland",Joined in Feb 2017,3,3,0,0,[],0,[]
Khammo,"Manchester, United Kingdom",Joined in Aug 2011,293,166,50,0,[],1,['Q6879IVchristineh']
DomeH20,"Rorbas, Switzerland",Joined in May 2018,151,118,58,0,[],0,[]
280SaraM,"Christchurch, Canterbury, New Zealand",Joined in Dec 2012,8,8,2,0,[],0,[]
Tompan65,"Lomma, Sweden",Joined in Sep 2018,2,1,0,0,[],0,[]
lewis80,Peterborough,Joined in May 2011,20,17,9,0,[],0,[]
melaniesZ4326QE,,Joined in Jul 2018,1,1,0,0,[],0,[]
Elinrug,"Oslo, Norway",Joined in Apr 2018,1,1,0,0,[],0,[]
trollebarn,"Södertälje, Sweden",Joined in Apr 2018,11,11,4,0,[],0,[]
L1896NXtimm,"North Conway, New Hampshire",Joined in Jan 2015,82,72,22,0,[],0,[]
Jelstrup,,Joined in Feb 2013,11,6,6,0,[],0,[]
kennethb550,"Aarhus, Denmark",Joined in Sep 2015,288,283,48,0,[],0,[]
972hussein,"Stratford-upon-Avon, United Kingdom",Joined in Aug 2012,77,28,26,0,[],1,['Hassomtraveler']
sonia_saari,Toronto,Joined in Jul 2011,35,35,17,0,[],0,[]
_O4767KK,"Larissa, Greece",Joined in Feb 2015,77,77,15,1,['teokartner'],0,[]
markbandte,"Copenhagen, Denmark",Joined in Jun 2017,1,1,0,0,[],0,[]
Anna_Sofia_Ha,"Gothenburg, Sweden",Joined in Nov 2007,11,9,4,0,[],0,[]
LucieTerence,"Paris, France",Joined in Sep 2015,19,18,12,0,[],0,[]
aveldt,"Amsterdam, The Netherlands",Joined in Aug 2012,95,54,28,0,[],3,"['V6502IWpaulw', 'vinceandmarion', 'mariannev522']"
karir424,,Joined in Mar 2017,3,3,0,0,[],0,[]
ninapytterlaursen,,Joined in Mar 2016,5,5,4,0,[],0,[]
VeronicaB290,"Haugesund, Norway",Joined in Feb 2013,3,3,1,0,[],0,[]
BrianH1634,,Joined in Nov 2007,3,3,1,0,[],0,[]
suchethak,"Bristol, United Kingdom",Joined in Feb 2015,53,33,30,0,[],0,[]
IjonTichy,Nottingham,Joined in Jul 2008,31,30,34,0,[],0,[]
TOMOGOTCHI,"Oxford, United Kingdom",Joined in Apr 2018,23,22,11,0,[],0,[]
MH61290,"London, United Kingdom",Joined in Sep 2016,48,48,9,0,[],0,[]
gands83,"Cambridge, United Kingdom",Joined in Nov 2010,116,104,61,0,[],0,[]
judede,,Joined in Dec 2014,2,2,0,0,[],0,[]
escavilla,"Barcelona, Spain",Joined in Aug 2012,32,31,6,4,[],13,"['TimeOut', 'flowersweetpower', 'robmaquina', '242trays', '311988', 'Dreamer726606', '29aymericp', 'eligambus', '521cand', 'Borja166', 'lostresamigos2019', 'jhonjairoe2019', 'iaak1983']"
CeceliaBR,"Copenhagen, Denmark",Joined in Dec 2015,5,4,1,0,[],0,[]
wd4h6b1,"London, United Kingdom",Joined in Oct 2011,18,17,29,0,[],0,[]
realDiegoConca,"London, United Kingdom",Joined in Oct 2015,321,106,628,559,"['Viator', 'baldhiker', '29horas', 'EFEducationFirst', 'rashmichadha', 'Giantti', 'sersto', 'EmilyBrillanti', 'jjchow', 'LikeItsMyJob', 'sciucran', 'Kari_Beaulieu', 'AliceeeTraveler', 'r0bert058', 'steve', 'NancyLope', 'JuliaAroundTheWorld', 'Utku35', 'aleks0675', 'jacksonlo']",92,"['Tripadvisor', 'NatGeo', 'TravelChannel', 'thisisinsider', 'Jetsetter', 'GoPro', 'BusinessInsider', 'SmarterTravel', 'Viator', 'TravelBabbo', 'TAFlights', 'MarkWiens', 'letsgotravelguides', 'PacoNadal', 'BlackBuddhaTravel', 'RetireandTravel', 'SaltinourHair', 'madridbocados', 'LaViajeraEmpedernida', 'kukmor']"
Johan-finsteen,"Egedal Municipality, Denmark",Joined in Dec 2008,70,61,29,1,['plask77'],4,[]
DianaPortugal84,"Evora District, Portugal",Joined in Mar 2010,15,15,5,0,[],0,[]
xsimx,"york, UK",Joined in Aug 2009,94,86,30,0,[],0,[]
Hungry_aterpillar,Berkshire,Joined in Jul 2009,31,28,37,0,[],0,[]
SeattleSal,Seattle,Joined in Apr 2009,26,26,13,0,[],0,[]
Tim0013,"London, United Kingdom",Joined in Dec 2013,1,1,0,0,[],0,[]
Honeybadgerbees,"Lancaster, United Kingdom",Joined in May 2009,35,31,16,0,[],0,[]
Qroe,"Mechelen, B",Joined in Feb 2010,117,109,108,0,[],0,[]
56charlesd,"London, United Kingdom",Joined in Jan 2015,124,89,63,0,[],0,[]
I159TGgeorgem,"Copenhagen, Denmark",Joined in Sep 2019,1,1,0,0,[],0,[]
985mashas,"Kyiv (Kiev), Ukraine",Joined in Jan 2013,1,1,0,0,[],0,[]
UndercoverCBD,"London, United Kingdom",Joined in May 2013,17,12,9,0,[],0,[]
Calgirl3,"Los Gatos, CA",Joined in Aug 2010,78,76,69,0,[],0,[]
Hellywelly1,"Bristol, United Kingdom",Joined in Jan 2008,68,32,25,0,[],1,['tikivillas']
heelshandbags16,"Rotherham, United Kingdom",Joined in Apr 2017,89,20,48,0,[],0,[]
Swedentasting,,Joined in Nov 2012,50,36,9,0,[],0,[]
Lucy_Looo_UK,"Peterborough, United Kingdom",Joined in May 2008,61,45,16,0,[],0,[]
Ferenc79,"St. Albans, United Kingdom",Joined in Oct 2012,31,16,10,1,[],0,[]
37larab,,Joined in Dec 2015,44,26,5,0,[],0,[]
elmyrathe,"Tilburg, The Netherlands",Joined in Jan 2014,19,15,5,0,[],0,[]
JvHNed,"Amsterdam, The Netherlands",Joined in Jan 2013,70,60,45,0,[],0,[]
mmelly,"Kailua-Kona, Hawaii",Joined in Jan 2009,103,94,52,0,[],0,[]
perfecttraveller47,"New York City, New York",Joined in Jul 2015,18,18,21,0,[],0,[]
antonio265224,"Valencian Country, Spain",Joined in Jul 2016,7,2,0,0,[],0,[]
AnuK789,"Helsinki, Finland",Joined in Feb 2009,6,6,3,0,[],0,[]
Sheepdogtaxi,"Etobicoke, Canada",Joined in Mar 2007,31,31,26,0,[],0,[]
danwood101,"Zurich, Switzerland",Joined in Jul 2011,4,4,0,0,[],0,[]
Lejla8,"Melbourne, Australia",Joined in Dec 2015,57,31,3,0,[],0,[]
SBPinotFan,"Santa Barbara, California",Joined in Nov 2011,87,83,73,0,[],0,[]
ClausP,"Copenhagen, Denmark",Joined in Jan 2006,67,50,52,2,[],0,[]
Belgagal,"San Francisco, California",Joined in Mar 2014,25,18,10,0,[],0,[]
timhL3137SA,"Scheveningen, The Netherlands",Joined in Mar 2016,56,33,8,0,[],0,[]
btcBasel,Basel,Joined in Aug 2010,145,126,70,0,[],0,[]
Ginappa,,Joined in Oct 2009,53,46,35,0,[],0,[]
Mark8686415,"Oakland, California",Joined in Oct 2015,6,6,2,0,[],0,[]
bowsier,"Mexico City, Mexico",Joined in Sep 2007,8,8,14,0,[],0,[]
jamesd963,"Sydney, Australia",Joined in May 2013,19,19,8,0,[],0,[]
christopherbI4580VR,"New York City, New York",Joined in Jan 2013,220,63,27,0,[],0,[]
markyk2015,"Keizer, Oregon",Joined in Apr 2015,18,18,8,0,[],0,[]
Lococlo,"Fleet, United Kingdom",Joined in Oct 2011,43,39,39,0,[],0,[]
bobcarlson,Leeds,Joined in Jun 2009,208,199,142,1,[],1,['Tripadvisor']
699geralds,"Rancho Palos Verdes, California",Joined in Nov 2012,39,39,6,0,[],0,[]
tirilha,Oslo,Joined in Aug 2014,5,4,1,0,[],0,[]
DRTYA,"Jeddah, Saudi Arabia",Joined in Apr 2009,124,112,79,0,[],0,[]
Lorraine903,"Hurghada, Egypt",Joined in Sep 2010,4,4,1,0,[],0,[]
gurkpeter,...,Joined in Mar 2009,149,149,66,1,[],0,[]
Han1982,"Teddington, United Kingdom",Joined in Feb 2007,33,33,22,0,[],0,[]
Skippe,"Melbourne, Australia",Joined in Jul 2011,52,34,12,0,[],0,[]
MaureenGuildford,Guildford,Joined in Jan 2008,17,14,13,0,[],0,[]
786michaelr,"Rancho Mirage, California",Joined in Jun 2013,27,27,12,0,[],0,[]
Neuchatel_traveller,"Neuchâtel, Switzerland",Joined in Jan 2010,19,14,4,0,[],0,[]
RVS1551,"Santa Fe, New Mexico",Joined in Sep 2012,2,2,1,0,[],0,[]
eegrant,"St. Albans, United Kingdom",Joined in Jul 2007,42,42,19,0,[],0,[]
Madeleinelarsson,"Ekero, Sweden",Joined in Oct 2007,5,2,1,0,[],0,[]
Beamer23,"Perth, Australia",Joined in Sep 2010,275,240,96,0,[],0,[]
Berrygem,US in UK,Joined in Aug 2009,23,23,21,0,[],0,[]
British_Batman,Dorset,Joined in Sep 2006,59,58,57,0,[],0,[]
EnjoyTravel200,"Llangefni, United Kingdom",Joined in Sep 2008,99,99,55,0,[],0,[]
joellelaure,"Lausanne, Switzerland",Joined in Feb 2013,9,7,1,0,[],0,[]
MazKitch,"Warwick, United Kingdom",Joined in Apr 2010,32,32,43,1,[],1,['kjellgunnarg']
caerik,"Rio de Janeiro, RJ",Joined in Sep 2012,3,3,2,1,[],0,[]
MichaelF347,"Wabasso, Florida",Joined in Aug 2012,8,8,16,0,[],0,[]
Kay_In_Denver,"Denver, Colorado",Joined in Jul 2006,114,107,49,0,[],0,[]
TJSullivan,"Denver, Colorado",Joined in Oct 2009,297,264,96,5,"['miavoss', 'RachelMooreRS', 'boydb698', 'clarkbhm', 'EllenAndy']",0,[]
MialouRml,,Joined in Nov 2020,2,1,1,0,[],0,[]
joblackcph,,Joined in Oct 2020,2,2,0,0,[],0,[]
ChapKM,Australia,Joined in Jun 2012,34,33,26,0,[],0,[]
lovinsa,"Oslo, Norway",Joined in Apr 2012,38,25,3,0,[],0,[]
466leilak,,Joined in Sep 2015,1,1,1,0,[],0,[]
98mihain,"Popesti Leordeni, Romania",Joined in May 2016,8,8,4,0,[],0,[]
Fmp5,"La Madeleine, France",Joined in Aug 2013,35,21,9,0,[],0,[]
StavrosValentina,"Athens, Greece",Joined in Feb 2015,311,196,84,0,[],1,['Tripadvisor']
anneemmanuelleb,"Vejen, Denmark",Joined in Dec 2007,171,37,36,4,"['mallawatours', 'coSok', '405s_bastienr', 'rodolpher177']",3,"['coSok', 'Pkalmbach67', '405s_bastienr']"
FayeW,"London, United Kingdom",Joined in Oct 2006,658,123,138,0,[],0,[]
Linn89,"Stockholm, Sweden",Joined in Sep 2012,39,33,21,1,[],0,[]
2Seasoned-Traveller,"Vancouver, Canada",Joined in Sep 2011,160,92,157,4,"['dianapolina', 'virungaecotours1', 'TravelBangladesh', 'ZuzkaLovesTravelling']",0,[]
SophusRNielsen,"Frederiksberg, Denmark",Joined in Aug 2012,5,5,1,0,[],0,[]
AshleyBovenkamp,"Seattle, Washington",Joined in Nov 2014,33,23,9,0,[],0,[]
Casper47,"Marlborough, CT",Joined in Apr 2010,4,3,0,0,[],0,[]
